#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ISNT_WICKED;Is not wicked;N'est pas une méchante personne;Ist nicht ruchlos;;No es malvado;;;;;;;;;x
heir_text_military;Being a talented military tactician, we expect [GetHerHim] to lead us to many victories on the field of battle; lui succède. Étant un fin tacticien militaire, nous nous attendons à ce qu'[GetSheHe] nous mène à de nombreuses victoires sur le champ de bataille;Da [GetSheHe] über großes militärisches Geschick verfügt, erwarten wir, dass [GetSheHe] uns zu vielen Siegen auf dem Schlachtfeld führen wird.;;Al poseer una talentosa táctica militar, de [GetSheHe] esperamos que nos lleve a muchas victorias en el campo de batalla;;;;;;;;;x
heir_text_learning;A wise and learned [GetManWoman], progress and innovation is expected under [GetHerHis] rule;, un[GetNoneE] [GetManWoman] sage et érudit[GetNoneE] dont nous attendons des innovations, lui succède;Da [GetSheHe] weise und gebildet ist, versprechen wir und große Fortschritte und Innovationen.;;[GetManWoman] inteligente e instruido/a, se espera progreso e innovación bajo [GetHerHis] reinado.;;;;;;;;;x
heir_text_stewardship;Being both thrifty and frugal, the realm will surely prosper under [GetHerHis] rule; lui succède. Son caractère frugal et économe permettra sûrement au pays de prospérer;Da er [GetSheHe] als sparsam und genügsam gilt, sollte [GetSheHe] dem Reich sicher zu Wohlstand verhelfen können.;;Económico/a y frugal, seguro que el reino prosperará bajo [GetHerHis] reinado.;;;;;;;;;x
heir_text_intrigue;A crafty and perceptive [GetManWoman], [GetSheHe] will have no problem gaining leverage where needed; lui succède. Un[GetNoneE] [GetManWoman] perspicace qui n'aura pas de problème à influencer les gens si nécessaire;[GetSheHeCap] zeichnet sich durch List und Scharfsinn aus und sollte daher stets die Oberhand gewinnen, wenn es darauf ankommt.;;[GetManWoman] astuto/a y perspicaz, a [GetSheHe] no le costará ejercer influencia cuando sea necesario;;;;;;;;;x
heir_text_diplomacy;An accomplished diplomat, vassals and foreign rulers alike are sure to respect [GetHerHim]; lui succède. Un[GetNoneE] diplomate accompli[GetNoneE] que les vassaux et les souverains étrangers respecteront;Da [GetSheHe] mit diplomatischem Talent gesegnet ist, werden [GetHerHim] sowohl Vasallen als auch fremdländische Herrscher respektieren.;;Diplomático/a consumado, gobernantes vasallos y extranjeros [GetHerHim] respetarán por igual;;;;;;;;;x
heir_text_traits_glutton_greedy;A rotund and selfish [GetManWoman], we are hoping [GetSheHe] will not eat the realm out of house and home; lui succède. Un[GetNoneE] [GetManWoman] enrobé[GetNoneE] et égoïste, nous espérons qu'[GetSheHe] n'engloutira pas le pays;[GetSheHeCap] ist dicklich, eigennützig und wird hoffentlich nicht das gesamte Reich arm fressen.;;[GetManWoman] voluminoso/a y egoísta, esperamos que [GetSheHe] no deje el reino vacío;;;;;;;;;x
heir_text_traits_poet;A prolific writer of prose, [GetFirstName] will likely be able to charm anyone with [GetHerHis] words; lui succède. Prosateur prolifique, [GetSheHe] sera capable de charmer quiconque avec ses mots;[GetFirstName] ist in den Künsten der Prosa wohl bewandert und vermag mit gewandten Worten jeden zu überzeugen.;;Prolífico escritor/a de prosa, es probable que [GetFirstName] encante a todo el mundo con [GetHerHis]s palabras;;;;;;;;;x
heir_text_traits_cynical_just;Not fearing [Religion.GetHighGodName], [GetSheHe] never lets religion get in the way of justice; lui succède. Ne craignant pas [Religion.GetHighGodName], [GetSheHe] ne laisse jamais la religion faire obstacle à la justice;[GetSheHeCap] fürchtet [Religion.GetHighGodName] nicht und wird niemals zulassen, dass Religion über Gerechtigkeit gestellt wird.;;No teme a [Religion.GetHighGodName], [GetSheHe] no deja jamás que la religión se interponga en el camino de la justicia;;;;;;;;;x
heir_text_traits_content_arbitrary;A carefree [GetManWoman], [GetSheHe] is perfectly fine with letting things stay as they are; lui succède. Un[GetNoneE] [GetManWoman] insouciant[GetNoneE] qui laisse les choses telles qu'elles sont;Da [GetSheHe] völlig sorglos und unbekümmert ist, wird wohl weiterhin alles seinen gewohnten Gang gehen.;;[GetManWoman] despreocupado/a, [GetSheHe] es perfectamente capaz de dejar las cosas tal como están;;;;;;;;;x
heir_text_traits_craven_military_ed;Preferring to lead troops from the safety of [GetHerHis] home, [GetFirstName] will have a hard time inspiring the troops; lui succède. Préférant diriger les troupes depuis la sécurité de sa demeure, [GetSheHe] aura du mal à les motiver;Da [GetFirstName] die Truppen lieber aus heimatlicher Sicherheit anführt, wird [GetSheHe] sich schwertun, die Soldaten anzuspornen.;;A [GetFirstName] le costará inspirar a las tropas, ya que prefiere dirigirlas desde la seguridad de [GetHerHis] casa;;;;;;;;;x
heir_text_traits_shy_content;A reclusive [GetManWoman], [GetSheHe] is perfectly fine letting the council do most of [GetHerHis] work - for better or for worse; lui succède. Un[GetNoneE] [GetManWoman] reclus[GetNoneE] qui accepte volontiers de laisser le Conseil faire le plus gros du travail - pour le meilleur, comme pour le pire;[GetSheHeCap] lebt sehr zurückgezogen und überlässt dem Rat nur zu gern den Großteil der Arbeit ... auf Gedeih und Verderb.;;[GetManWoman] huraño/a, [GetSheHe] es perfectamente capaz de dejar que el consejo haga la mayor parte de [GetHerHis] trabajo, para bien o para mal;;;;;;;;;x
heir_text_traits_zealous_paranoid;Seeing the agents of [Religion.GetRandomEvilGodName] around every corner, heretics and heathens alike should beware [GetHerHis] rule; lui succède. Voyant des agents envoyés par [Religion.GetRandomEvilGodName] partout, les hérétiques et les infidèles devraient [GetHerHim] craindre;[GetSheHeCap] sieht an jeder Ecke Anhänger von [Religion.GetRandomEvilGodName]. Ketzer und Heiden sollten sich also in Acht nehmen, wenn [GetSheHe] an die Macht kommt.;;Ve agentes de [Religion.GetRandomEvilGodName] por todas partes, que herejes e infieles se cuiden de [GetHerHis] reinado;;;;;;;;;x
heir_text_traits_zealous_charitable;Both pious and generous, the [Religion.GetPriestTitle]s are likely to grow rich under [GetHerHis] rule;, un[GetNoneE] [GetManWoman] faisant preuve de piété et de générosité, lui succède. Les [Religion.GetPriestTitle]s s'enrichiront probablement durant son règne;[GetSheHeCap] ist fromm und freigiebig, die [Religion.GetPriestTitle]-Gemeinschaft kann sich also auf goldene Zeiten vorbereiten.;;Piadoso/a y generoso/a, es probable que los [Religion.GetPriestTitle]s se hagan ricos durante [GetHerHis] reinado;;;;;;;;;x
heir_text_traits_decadent;Decadent and indulgent, [GetSheHe] brings shame upon the [GetOnlyDynastyName] dynasty - an ill spell for the future of the realm; lui succède. Décadent[GetNoneE] et indulgent[GetNoneE], [GetSheHe] fait honte à la dynastie [GetOnlyDynastyName] - un mauvais présage pour le pays;[GetSheHeCap] ist dekadent, maßlos und bringt Schande über die [GetOnlyDynastyName]-Dynastie. Schlechte Aussichten für die Zukunft des Reichs.;;Decadente e indulgente, [GetSheHe] avergüenza a la dinastía [GetOnlyDynastyName], un mal augurio para el futuro del reino;;;;;;;;;x
heir_text_traits_proud_brave;Always clad in glistening and splendid armor, [GetFirstName] wants everyone to see [GetHerHim] as [GetSheHe] charges into battle; lui succède. Portant toujours une armure scintillante et splendide, [GetSheHe] veut que tout le monde [GetHerHim] voit en train de charger l'ennemi;[GetFirstName] ist stets in glänzender Rüstung anzutreffen und möchte, dass alle dabei zusehen, wie [GetSheHe] sich in den Kampf stürzt.;;Vistiendo siempre una armadura reluciente y espléndida, [GetFirstName] quiere que todos [GetHerHim] vean cuando [GetSheHe] se lance al combate.;;;;;;;;;x
heir_text_traits_cynical_cruel;Never fearing the wrath of [Religion.GetHighGodName], [GetFirstName] is unlikely to spare any subject the punishments [GetSheHe] sees fit; lui succède. Ne craignant pas la colère divine, [GetSheHe] n'épargnera probablement ses châtiments à aucun sujet;Der Zorn von [Religion.GetHighGodName] lässt [GetFirstName] völlig kalt, und kaum ein Untertan wird verschont, wenn [GetSheHe] die Bestrafung für angemessen hält.;;Como jamás ha temido la ira de [Religion.GetHighGodName], es muy improbable que [GetFirstName] no castigue a sus súbditos como se le antoje;;;;;;;;;x
heir_text_traits_humble_stubborn;Adamant in [GetHerHis] ways of worship, faith and tradition is likely to be favored under [GetHerHis] rule; lui succède. Inflexible dans ses croyances, [GetSheHe] favorisera sans doute la foi et la tradition lors de son règne;[GetSheHeCap] ist in Fragen der Gottesanbetung unnachgiebig. Wenn [GetSheHe] an die Macht kommt, werden Glaube und Tradition einen hohen Stellenwert einnehmen.;;Inflexible en [GetHerHis] manera de adorar, es muy probable que los caminos de la fe y la tradición sean favorecidos en [GetHerHis] reinado.;;;;;;;;;x
heir_text_traits_deceitful_envious;A devious and discontent soul, [GetHerHis] rule is likely to be filled with spite and intrigue;, un esprit sournois et insatisfait, lui succède. Son règne sera sans doute fait de rancune et d'intrigues;Da [GetSheHe] eine verschlagene und unzufriedene Seele ist, müssen wir uns auf eine Herrschaft voller Tücke und Intrigen gefasst machen.;;De alma taimada y descontenta, es probable que [GetHerHis] reinado está lleno de rencor e intriga;;;;;;;;;x
heir_text_traits_patient_trusting;A confiding and patient [GetManWoman], [GetFirstName] is convinced that good things will eventually come to [GetHerHim]; lui succède. Un[GetNoneE] [GetManWoman] confiant[GetNoneE] et patient[GetNoneE] qui a la conviction que de bonnes choses vont finir par lui arriver;[GetFirstName] ist vertrauensvoll, geduldig und davon überzeugt, dass letztlich alles gut werden wird.;; [GetManWoman] confiado y paciente, [GetFirstName] está convencido/a de que al final [GetHerHim] llegarán las cosas buenas;;;;;;;;;x
heir_text_traits_paranoid_stressed;Plagued by seeing shadows around every corner, [GetSheHe] is likely to be ruled by fear; lui succède. Tourmenté[GetNoneE] par des gens qui [GetHerHim] suivraient, [GetSheHe] est enclin[GetNoneE] à être dominé[GetNoneE] par la peur;[GetSheHeCap] sieht Schatten hinter jeder Ecke und wird vermutlich von der eigenen Angst beherrscht.;;Plagado con ver sombras en cada esquina, es probable que [GetSheHe] reine mediante el miedo;;;;;;;;;x
heir_text_piety;A godly [GetManWoman], [GetFirstName] is sure to impress the [Religion.GetPriestTitle]s with [GetHerHis] extensive knowlege of the [Religion.GetScriptureName]; lui succède. Un[GetNoneE] [GetManWoman] dévot[GetNoneE], [GetSheHe] impressionnera les [Religion.GetPriestTitle]s avec ses connaissances des textes dans [Religion.GetScriptureName];[GetFirstName] ist fromm und wird die [Religion.GetPriestTitle]-Gemeinde zweifelsohne mit umfassendem Wissen über [Religion.GetScriptureName] zu beeindrucken wissen.;; [GetManWoman] devoto/a, [GetFirstName] acabará por impresionar al [Religion.GetPriestTitle]s con [GetHerHis] extenso conocimiento del/la [Religion.GetScriptureName];;;;;;;;;x
heir_text_prestige;A renowned [GetManWoman], dignitaries from far and wide will surely bow before [GetHerHim];, un[GetNoneE] [GetManWoman] célèbre, lui succède. Des dignitaires venus de loin se courberont devant [GetHerselfHimself];Da [GetSheHe] äußerst berühmt ist, werden sich Würdenträger aus nah und fern sicherlich unterwürfig zeigen.;;Un/a [GetManWoman] de renombre, dignatarios de todos los lugares se inclinarán ante [GetHerHim];;;;;;;;;x
heir_text_friends;Blessed with an abundance of friends, [GetFirstName] is likely to find strong support for [GetHerHis] rule; lui succède. Ayant une abondance d'amis, [GetSheHe] trouvera probablement du soutien pour son règne;[GetFirstName] hat eine Menge Freunde und wird sich sicherlich die Unterstützung vieler sichern können.;;Bendecido/a con una abundancia de amigos, es probable que [GetFirstName] tenga un fuerte apoyo para [GetHerHis] reinado;;;;;;;;;x
heir_text_tyrant;Already a feared tyrant, the realm trembles before [GetHerHis] rule; lui succède. Redouté[GetNoneE] pour sa tyrannie, le pays tremble déjà à l'idée de son règne;[GetSheHeCap] ist schon jetzt gefürchtet und tyrannisiert das Volk. Das Reich zittert davor, wenn [GetSheHe] die Herrschaft übernehmen wird.;;Ya era un tirano temido, el reino tiembla antes de [GetHerHis] reinado;;;;;;;;;x
heir_text_rich;In possession of fabulous riches, only time will tell if [GetSheHe] will make the realm thrive or roost on the gold like a dragon; lui succède. Richissime, nous verrons si [GetSheHe] fera prospérer le pays ou si [GetSheHe] trônera sur l'or tel un dragon;[GetSheHeCap] ist äußerst vermögend, doch es ist noch nicht klar, ob [GetSheHe] das Reich zu noch mehr Wohlstand führt, oder das Gold wie ein Drache hütet.;;Al poseer riquezas fabulosas, solo el tiempo dirá si [GetSheHe] hará prosperar al reino o se sentará sobre ellas, como si fuera un dragón.;;;;;;;;;x
heir_text_children;A prolific [GetManWoman], [GetSheHe] has already produced numerous potential heirs for the realm; lui succède. Un[GetNoneE] [GetManWoman] prolifique qui a déjà donné naissance à de nombreux héritiers potentiels pour le pays;Da [GetSheHe] mit Fruchtbarkeit gesegnet ist, hat [GetSheHe] schon mehrere potenzielle Thronfolger für das Reich hervorgebracht.;;[GetManWoman] prolífico/a, [GetSheHe] ya ha producido numerosos posibles herederos para el reino;;;;;;;;;x
